   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
150,366446,2123,4631, ,E,HUNTINGTON,DR,S,90032,2/3/16,2/4/16,3/3/16,N,2,142-5A231  69,ILUSE,East Los Angeles,,1,34.08569,-118.18531
151,366461,1133,1236, ,S,MULLEN,AVE, ,90019,2/3/16,2/11/16,3/3/16,N,2,129B185   484,ILUSE,Central,,6,34.05115,-118.33468
152,366455,2130,2063, ,N,WOLLAM,ST, ,90065,2/3/16,2/5/16,3/3/16,Y,2,150A217   119,ILUSE,East Los Angeles,711064,2,34.10601,-118.22845
153,366568,1111,121, ,E,110TH,ST, ,90061,2/4/16,2/11/16,3/4/16,Y,2,088-5A205 212,ILUSE,South Los Angeles,711686,5,33.93576,-118.27314
154,366572,1142,1431, ,W,252ND,ST, ,90710,2/4/16,3/19/16,3/4/16,N,2,036B193   221,ILUSE,Harbor,,32,33.79585,-118.30231
155,366587,1122,674, ,E,36TH,ST, ,90011,2/4/16,2/8/16,3/4/16,Y,2,117A207   317,ILUSE,South Los Angeles,711545,2,34.01350,-118.26260
156,366554,1124,8426, ,S,BROADWAY, , ,90003,2/4/16,2/18/16,3/4/16,N,2,097-5A203 104,ILUSE,South Los Angeles,,10,33.96254,-118.27808
157,366503,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
158,366499,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
159,366498,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
160,366497,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
161,366500,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
162,366501,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
163,366502,2120,537,3/4,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   202,ILUSE,East Los Angeles,,1,34.03151,-118.19877
164,366496,2120,543, ,S,LORENA,ST, ,90063,2/4/16,2/5/16,3/4/16,N,2,123A227   211,ILUSE,East Los Angeles,,1,34.03134,-118.19888
165,366588,3124,9708, ,N,SUNLAND,BLVD, ,91040,2/4/16,2/13/16,3/4/16,Y,2,201B177   300,ILUSE,North Valley,711781,7,34.24682,-118.35521
166,366613,2121,545, ,S,BROADWAY, , ,90013,2/5/16,3/5/16,3/7/16,Y,2,129A211   125,ILUSE,Central,713825,21,34.04714,-118.25188
167,366634,1111,647, ,W,FLORENCE,AVE, ,90044,2/5/16,2/8/16,3/7/16,Y,2,102B201   844,ILUSE,South Los Angeles,711190,1,33.97483,-118.28506
168,366664,2130,3220, ,E,GRANADA,ST, ,90065,2/5/16,2/11/16,3/7/16,Y,2,147A217   285,ILUSE,East Los Angeles,711710,4,34.09626,-118.22793
169,366637,1132,4216, ,W,JEFFERSON,BLVD, ,90016,2/5/16,2/8/16,3/7/16,N,2,120B181   768,ILUSE,South Los Angeles,,1,34.02536,-118.34231
170,366636,1132,4216, ,W,JEFFERSON,BLVD, ,90016,2/5/16,2/9/16,3/7/16,N,2,120B181   768,ILUSE,South Los Angeles,,2,34.02536,-118.34231
171,366602,2111,318, ,N,LA CIENEGA,BLVD, ,90048,2/5/16,2/9/16,3/7/16,N,2,138B173   348,ILUSE,Central,,2,34.07664,-118.37641
172,366603,2111,7905, ,W,MELROSE,AVE, ,90046,2/5/16,2/9/16,3/7/16,Y,2,141B177   592,ILUSE,Central,711651,2,34.08396,-118.36189
173,366654,2102,5617, ,N,STANSBURY,AVE, ,91401,2/5/16,2/8/16,3/7/16,N,2,174B153   731,ILUSE,South Valley,,1,34.17274,-118.44121
174,366677,2142,1495, ,W,BEVERLY,BLVD, ,90026,2/6/16,2/9/16,3/7/16,N,2,135A209   390,ILUSE,Central,,1,34.06247,-118.26045
175,366669,1133,1502, ,S,CRENSHAW,BLVD, ,90019,2/6/16,2/9/16,3/7/16,Y,2,126B185    21,ILUSE,South Los Angeles,716977,1,34.04560,-118.32771
176,366681,1122,1440, ,E,41ST,ST, ,90011,2/7/16,2/9/16,3/7/16,Y,2,115-5A211 269,ILUSE,South Los Angeles,711547,1,34.00855,-118.24796
177,366694,1124,7007, ,S,AVALON,BLVD, ,90003,2/7/16,3/18/16,3/7/16,Y,2,102B205   601,ILUSE,South Los Angeles,716850,29,33.97600,-118.26540
178,366692,1132,2228, ,S,CRENSHAW,BLVD, ,90018,2/7/16,5/17/16,3/7/16,N,2,123B185    24,ILUSE,South Los Angeles,,71,34.03736,-118.33198
179,366693,1102,135, ,E,WATERVIEW,ST, ,90293,2/7/16,2/8/16,3/7/16,N,2,093B149    74,ILUSE,West Los Angeles,,0,33.95260,-118.44595
180,366714,1111,1743, ,W,FLORENCE,AVE, ,90047,2/8/16,2/8/16,3/8/16,N,2,102B193  1290,ILUSE,South Los Angeles,,0,33.97473,-118.30823
181,366745,2111,524, ,N,FORMOSA,AVE, ,90036,2/8/16,3/1/16,3/8/16,N,2,141B181  1045,ILUSE,Central,,16,34.08099,-118.34609
182,366733,1102,924, ,W,MARCO,PL, ,90291,2/8/16,2/23/16,3/8/16,N,2,108B149   260,ILUSE,West Los Angeles,,11,33.99503,-118.45758
183,366704,3102,14103, ,W,TERRA BELLA,ST, ,91331,2/8/16,2/11/16,3/8/16,N,2,198B153    67,ILUSE,North Valley,,3,34.24259,-118.44012
184,366725,3124,7328, ,W,VALAHO,DR, ,91042,2/8/16,2/13/16,3/8/16,Y,2,202-5A199 210,ILUSE,North Valley,711784,5,34.24999,-118.29179
185,366750,3100,14522, ,W,VANOWEN,ST, ,91405,2/8/16,2/10/16,3/8/16,N,2,180B149    45,ILUSE,South Valley,,2,34.19370,-118.44970
186,366797,2141,6420, ,W,FRANKLIN,AVE, ,90028,2/9/16,2/9/16,3/9/16,Y,2,150A187   220,ILUSE,Central,711533,0,34.10507,-118.32966
187,366834,3123,13133, ,N,GLADSTONE,AVE, ,91342,2/9/16,2/10/16,3/9/16,N,2,222B157    55,ILUSE,North Valley,,1,34.30866,-118.42592
188,366862,1112,5154, ,S,GRAMERCY,PL, ,90062,2/9/16,2/10/16,3/9/16,N,2,108B189    96,ILUSE,South Los Angeles,,1,33.99581,-118.31370
189,366789,2133,2716, ,W,JAMES M. WOOD,BLVD, ,90006,2/9/16,2/10/16,3/9/16,N,2,132B197   798,ILUSE,Central,,1,34.05573,-118.28724
190,366822,3114,11582, ,N,LONGACRE,AVE, ,91344,2/9/16,2/18/16,3/9/16,Y,2,216B125   145,ILUSE,North Valley,711950,7,34.28903,-118.52980
191,366813,1122,253, ,W,MARTIN LUTHER KING,BLVD, ,90037,2/9/16,2/10/16,3/9/16,Y,2,115-5A203 107,ILUSE,South Los Angeles,711681,1,34.01133,-118.27778
192,366823,2111,8755, ,W,OLYMPIC,BLVD, ,90035,2/9/16,2/10/16,3/9/16,Y,2,132B169   206,ILUSE,Central,711656,1,34.05953,-118.38271
193,366866,3121,11252, ,W,OSBORNE,ST, ,91342,2/9/16,2/16/16,3/9/16,N,2,213B173   348,ILUSE,North Valley,,5,34.27803,-118.37650
194,366863,2120,5468, ,E,VALLEY,BLVD, ,90032,2/9/16,2/17/16,3/9/16,Y,2,138A237   106,ILUSE,East Los Angeles,711884,6,34.07352,-118.16379
195,366816,2103,2158, ,N,VISTA DEL MAR,AVE, ,90068,2/9/16,2/10/16,3/9/16,N,3,151-5A189 240,ILUSE,Central,,1,34.10952,-118.32338
196,366904,2120,5397, ,E,POPLAR,BLVD, ,90032,2/10/16,2/11/16,3/10/16,N,2,144A237    92,ILUSE,East Los Angeles,,1,34.08978,-118.16342
197,366983,3111,, , , , , ,,2/11/16,2/11/16,3/11/16,Y,2,183B125    58,ILUSE,South Valley,711801,0,34.20187,-118.53267
198,367006,1122,1725, ,E,22ND,ST, ,90058,2/11/16,2/29/16,3/11/16,N,2,118-5A213 302,ILUSE,South Los Angeles,,12,34.01682,-118.24200
199,366997,1122,1414, ,E,57TH,ST, ,90011,2/11/16,2/22/16,3/11/16,N,2,108B209  1166,ILUSE,South Los Angeles,,7,33.99102,-118.24953
200,367009,1112,4152, ,S,ARLINGTON,AVE, ,90008,2/11/16,2/17/16,3/11/16,Y,2,114B189   770,ILUSE,South Los Angeles,712226,4,34.00880,-118.31810
201,366961,3102,8751, ,N,HAZELTINE,AVE, ,91402,2/11/16,2/19/16,3/11/16,N,2,195B153   901,ILUSE,North Valley,,6,34.22906,-118.44336
202,367001,2121,830, ,S,HILL,ST, ,90014,2/11/16,2/20/16,3/11/16,N,2,127-5A209 135,ILUSE,Central,,7,34.04365,-118.25627
203,366973,1132,4300, ,W,JEFFERSON,BLVD, ,90016,2/11/16,2/17/16,3/11/16,Y,2,120B181   771,ILUSE,South Los Angeles,714440,4,34.02541,-118.34310
204,366973,1132,4300, ,W,JEFFERSON,BLVD, ,90016,2/11/16,2/17/16,3/11/16,Y,2,120B181   771,ILUSE,South Los Angeles,714439,4,34.02541,-118.34310
205,367008,1122,1927, ,S,STANFORD,AVE, ,90011,2/11/16,2/29/16,3/11/16,N,2,121-5A209 242,ILUSE,South Los Angeles,,12,34.02626,-118.25605
206,367127,3131,18626, ,W,LANARK,ST, ,91335,2/12/16,2/12/16,3/14/16,Y,2,189B121   138,ILUSE,South Valley,711763,0,34.21735,-118.53939
207,367057,2133,1641, ,N,NAUD,ST, ,90012,2/12/16,2/12/16,3/14/16,Y,1,136-5A219 630,ILUSE,Central,711769,0,34.06851,-118.22705
208,367107,2102,4455, ,N,STANSBURY,AVE, ,91423,2/12/16,2/16/16,3/14/16,N,2,165B153    85,ILUSE,South Valley,,2,34.15214,-118.44118
209,367097,2141,904, ,N,WESTERN,AVE, ,90029,2/12/16,2/24/16,3/14/16,N,2,141B193   110,ILUSE,Central,,8,34.08647,-118.30896
210,367106,2141,1846, ,N,WILTON,PL, ,90028,2/12/16,2/18/16,3/14/16,N,2, ,ILUSE,Central,,4,34.10475,-118.31338
211,367128,2141,723, ,N,LILLIAN,WAY, ,90038,2/13/16,2/17/16,3/14/16,N,2,141B185   460,ILUSE,Central,,2,34.08416,-118.32800
212,367190,1124,163, ,E,64TH,ST, ,90003,2/15/16,2/25/16,3/14/16,Y,2,105B205  1016,ILUSE,South Los Angeles,712666,8,33.98162,-118.27167
213,367173,2121,830, ,S,HILL,ST, ,90014,2/15/16,2/20/16,3/14/16,N,2,127-5A209 135,ILUSE,Central,,5,34.04365,-118.25627
214,367172,3131,9862, ,N,OAKDALE,AVE, ,91311,2/15/16,2/16/16,3/14/16,N,2,201B113   214,ILUSE,North Valley,,1,34.24959,-118.56659
215,367262,2304,1602, ,W,ADAMS,BLVD, ,90007,2/16/16,2/19/16,3/15/16,N,2,123B197   939,ILUSE,South Los Angeles,,3,34.03252,-118.29751
216,367199,2121,545, ,S,BROADWAY, , ,90013,2/16/16,2/29/16,3/15/16,N,2,129A211   125,ILUSE,Central,,9,34.04714,-118.25188
217,367242,2111,10722, ,W,CHARNOCK,ROAD, ,90034,2/16/16,2/19/16,3/15/16,N,2,120B161  1170,ILUSE,West Los Angeles,,3,34.02211,-118.41048
218,367223,2120,940, ,S,DACOTAH,ST, ,90023,2/16/16,2/20/16,3/15/16,Y,2,121-5A225  12,ILUSE,East Los Angeles,712164,4,34.02904,-118.20707
219,367200,2121,910, ,S,OLIVE,ST, ,90015,2/16/16,2/20/16,3/15/16,N,2,127-5A209 155,ILUSE,Central,,4,34.04328,-118.25835
220,367198,3111,8024, ,N,QUARTZ,AVE, ,91306,2/16/16,2/18/16,3/15/16,Y,2,189B117   263,ILUSE,South Valley,712117,2,34.21640,-118.56433
221,367216,1124,520, ,E,SLAUSON,AVE, ,90003,2/16/16,2/25/16,3/15/16,N,2,108B205  1128,ILUSE,South Los Angeles,,7,33.98900,-118.26559
222,367285,2102,14827, ,W,VENTURA,BLVD, ,91403,2/16/16,2/18/16,3/15/16,N,2,168A149   188,ILUSE,South Valley,,2,34.15232,-118.45617
223,367233,1132,5440, ,W,WASHINGTON,BLVD, ,90016,2/16/16,2/25/16,3/15/16,N,2,126B177  1438,ILUSE,South Los Angeles,,7,34.03825,-118.36160
224,367279,1102,135, ,E,WATERVIEW,ST, ,90293,2/16/16,2/22/16,3/15/16,N,2,093B149    74,ILUSE,West Los Angeles,,4,33.95260,-118.44595
225,367217,3122,6120, ,N,WOODMAN,AVE, ,91401,2/16/16,2/20/16,3/15/16,Y,2,177B157   573,ILUSE,South Valley,712145,4,34.18181,-118.43105
226,367310,3122,7320, ,N,LENNOX,AVE, ,91405,2/17/16,2/17/16,3/16/16,N,2,186B149   644,ILUSE,South Valley,,0,34.20337,-118.44614
227,367350,2131,6132, ,E,MOUNT ANGELUS,DR, ,90042,2/17/16,2/25/16,3/16/16,Y,2,153A229   204,ILUSE,East Los Angeles,712673,6,34.11396,-118.18849
228,367324,1132,5760, ,W,RODEO,ROAD, ,90016,2/17/16,2/18/16,3/16/16,Y,2,120B173   567,ILUSE,South Los Angeles,712167,1,34.02145,-118.37140
229,367341,2102,4858, ,N,VAN NUYS,BLVD, ,91403,2/17/16,2/18/16,2/20/16,Y,3,169-5A151  96,ILUSE,South Valley,712169,1,34.15928,-118.44850
230,367326,1133,1848, ,S,WILTON,PL, ,90019,2/17/16,2/19/16,3/16/16,Y,2,126B189   846,ILUSE,South Los Angeles,712373,2,34.04039,-118.31428
231,367396,2103,4080, ,W,WOKING,WAY, ,90027,2/17/16,2/18/16,3/16/16,N,2,154-5A201 210,ILUSE,Central,,1,34.11602,-118.28219
232,367436,2123,1802, ,N,AVENUE 56, , ,90042,2/18/16,2/29/16,3/17/16,N,2,157-5A227 127,ILUSE,East Los Angeles,,7,34.12678,-118.19635
233,367409,2112,1303, ,N,BEVERLY GLEN,BLVD, ,90077,2/18/16,2/20/16,3/17/16,N,2,147A153   535,ILUSE,West Los Angeles,,2,34.09644,-118.44111
234,367412,3301,12242, ,W,BRANFORD,ST, ,91352,2/18/16,2/18/16,3/17/16,N,3,201B165    54,ILUSE,North Valley,,0,34.25072,-118.39960
235,367403,1133,6113, ,W,CASHIO,ST, ,90035,2/18/16,3/2/16,3/17/16,N,2,129B173   565,ILUSE,Central,,9,34.05059,-118.37500
236,367466,3121,13501, ,W,CORNELIUS,ST, ,91331,2/18/16,2/22/16,3/17/16,Y,2,213B157   650,ILUSE,North Valley,712222,2,34.27769,-118.42671
237,367475,2123,6121, ,E,DELPHI,ST, ,90042,2/18/16,2/24/16,3/17/16,Y,2,157-5A231 361,ILUSE,East Los Angeles,712381,4,34.12442,-118.18675
238,367474,3121,10914, ,N,JAMIE,AVE, ,91331,2/18/16,2/22/16,3/17/16,Y,2,210B165   516,ILUSE,North Valley,712221,2,34.26834,-118.40470
239,367425,2120,1539, ,N,RICARDO,ST, ,90033,2/18/16,2/20/16,3/17/16,N,2,133-5A227  74,ILUSE,East Los Angeles,,2,34.06103,-118.19770
240,367443,3122,13311, ,W,SHERMAN,WAY, ,91605,2/18/16,2/20/16,3/17/16,Y,2,183B157    54,ILUSE,North Valley,712147,2,34.20136,-118.42292
241,367429,1124,801, ,E,SLAUSON,AVE, ,90011,2/18/16,3/18/16,3/17/16,Y,2,108B209  1327,ILUSE,South Los Angeles,714757,21,33.98953,-118.26061
242,367433,3123,14448, ,W,TYLER,ST, ,91342,2/18/16,2/19/16,3/17/16,Y,2,225B149   172,ILUSE,North Valley,712202,1,34.31512,-118.44756
243,367551,1122,1245, ,E,21ST,ST, ,90011,2/19/16,2/29/16,3/18/16,Y,2,120A211   142,ILUSE,South Los Angeles,713346,6,34.02337,-118.25283
244,367521,2133,435, ,S,AVENUE 20, , ,90031,2/19/16,3/14/16,3/18/16,Y,2,136-5A221 226,ILUSE,East Los Angeles,714447,16,34.06804,-118.21839
245,367557,2123,6121, ,E,DELPHI,ST, ,90042,2/19/16,2/20/16,3/18/16,N,2,157-5A231 361,ILUSE,East Los Angeles,,1,34.12442,-118.18675
246,367479,1122,5743, ,S,DUARTE,ST, ,90058,2/19/16,2/23/16,3/18/16,Y,2,108B213   652,ILUSE,South Los Angeles,712261,2,33.99006,-118.24237
247,367543,2131,4003, ,E,GLENALBYN,DR, ,90065,2/19/16,3/23/16,3/18/16,Y,2,147A221   223,ILUSE,East Los Angeles,715310,23,34.09636,-118.21695
248,367520,3102,8715, ,N,HAZELTINE,AVE, ,91402,2/19/16,2/22/16,3/18/16,Y,2,195B153  1038,ILUSE,North Valley,712173,1,34.22820,-118.44271
249,367519,3111,19901, ,W,LULL,ST, ,91306,2/19/16,2/27/16,3/18/16,N,2,186B113    78,ILUSE,South Valley,,6,34.20937,-118.56690
250,367510,3122,12751, ,W,MAGNOLIA,BLVD, ,91607,2/19/16,2/19/16,3/18/16,N,2,171B161   512,ILUSE,South Valley,,0,34.16497,-118.41087
251,367506,3124,10637, ,N,MOUNTAIR,AVE, ,91042,2/19/16,2/26/16,3/18/16,N,2,207B197   961,ILUSE,North Valley,,5,34.26233,-118.29349
252,367532,3131,6445, ,N,NEDDY,AVE, ,91307,2/19/16,2/22/16,3/18/16,N,2,180B089   832,ILUSE,South Valley,,1,34.18710,-118.65343
253,367564,,8965, ,N,GLENOAKS,BLVD, ,91352,2/20/16,1/3/18,3/18/16,Y,2, ,ILUSE,,800638,487,34.23185,-118.36886
254,367596,1111,1512, ,W,60TH,PL, ,90047,2/21/16,2/22/16,3/18/16,Y,2,105B193   627,ILUSE,South Los Angeles,712191,0,33.98492,-118.30290
255,367609,1132,4660, ,W,ADAMS,BLVD, ,90016,2/21/16,2/22/16,3/18/16,N,2,123B181  1029,ILUSE,South Los Angeles,,0,34.03239,-118.34212
256,367598,1132,4965, ,W,ADAMS,BLVD, ,90016,2/21/16,2/22/16,3/18/16,N,2,123B181   983,ILUSE,South Los Angeles,,0,34.03269,-118.34870
257,367606,2103,2731, ,W,ANGUS,ST, ,90039,2/21/16,2/24/16,3/18/16,N,2,150A207    63,ILUSE,East Los Angeles,,2,34.10655,-118.26558
258,367604,1102,6022, ,W,BOEING,PL, ,90045,2/21/16,2/23/16,3/18/16,N,2,099B169   247,ILUSE,West Los Angeles,,1,33.97004,-118.38940
259,367635,3122,12136, ,W,KESWICK,ST, ,91605,2/22/16,2/27/16,3/21/16,N,2,186B165    35,ILUSE,North Valley,,5,34.21018,-118.39796
260,367636,3121,10413, ,N,LAUREL CANYON,BLVD, ,91331,2/22/16,2/24/16,3/21/16,N,2,204B153   146,ILUSE,North Valley,,2,34.25902,-118.43271
261,367672,3113,18169, ,W,RANCHO,ST, ,91356,2/22/16,2/25/16,3/21/16,Y,2,168B125   361,ILUSE,South Valley,712759,3,34.15715,-118.53001
262,367701,1122,1501, ,E,ADAMS,BLVD, ,90011,2/23/16,2/29/16,3/22/16,Y,2,117A213   183,ILUSE,South Los Angeles,713348,4,34.01507,-118.24688
263,367698,1112,1861, ,W,ADAMS,BLVD, ,90018,2/23/16,2/24/16,3/22/16,Y,2,123B193   595,ILUSE,South Los Angeles,713297,1,34.03286,-118.30503
264,367759,2130,144, ,W,AVENUE 31, , ,90031,2/23/16,3/1/16,3/22/16,Y,2,141A221    92,ILUSE,East Los Angeles,713420,5,34.08156,-118.21576
265,367697,2133,3114, ,E,DARWIN,AVE, ,90031,2/23/16,2/23/16,3/22/16,N,2,136-5A223 274,ILUSE,East Los Angeles,,0,34.06748,-118.20829
266,367714,1142,700, ,W,G,ST, ,90744,2/23/16,2/29/16,3/22/16,N,2,030B205   695,ILUSE,Harbor,,4,33.77795,-118.27039
267,367726,2142,1310, ,N,GLENDALE,BLVD, ,90026,2/23/16,3/15/16,3/22/16,N,2,139-5A209  31,ILUSE,East Los Angeles,,15,34.07844,-118.26005
268,367715,2112,1749, ,S,MALCOLM,AVE, ,90024,2/23/16,2/24/16,3/22/16,N,2,129B153   355,ILUSE,West Los Angeles,,1,34.05092,-118.43538
269,367736,2121,255, ,N,MISSION,ROAD, ,90033,2/23/16,3/12/16,3/22/16,Y,2,130-5A219 330,ILUSE,East Los Angeles,714638,14,34.05142,-118.22724
270,367760,1124,6120, ,S,NORMANDIE,AVE, ,90044,2/23/16,2/24/16,3/22/16,Y,2,105B197   820,ILUSE,South Los Angeles,712652,1,33.98363,-118.30009
271,367688,1142,330, ,W,OPP,ST, ,90744,2/23/16,2/29/16,3/22/16,Y,2,033B205  1203,ILUSE,Harbor,713206,4,33.78260,-118.26602
272,367751,3131,16061, ,W,PARTHENIA,ST, ,91343,2/23/16,2/27/16,3/22/16,Y,2,195B141   701,ILUSE,North Valley,712787,4,34.22852,-118.48268
273,367725,2141,6025, ,W,SANTA MONICA,BLVD, ,90038,2/23/16,2/24/16,3/22/16,N,2,144B189   661,ILUSE,Central,,1,34.09088,-118.32096
274,367731,2102,4259, ,N,STERN,AVE, ,91423,2/23/16,2/29/16,3/22/16,Y,2,165B153   691,ILUSE,South Valley,713221,4,34.14750,-118.43513
275,367828,1112,1186, ,W,38TH,ST, ,90037,2/24/16,3/2/16,3/23/16,Y,2,117B197   562,ILUSE,South Los Angeles,713475,5,34.01713,-118.29697
276,367796,3114,9924, ,N,CANOGA,AVE, ,91311,2/24/16,3/3/16,3/23/16,Y,2,201B105    48,ILUSE,North Valley,713780,6,34.25067,-118.59714
277,367898,1122,1930, ,S,HOOPER,AVE, ,90011,2/25/16,2/29/16,3/24/16,Y,2,120A213   391,ILUSE,South Los Angeles,713347,2,34.02105,-118.24655
278,367912,1133,6132, ,W,PICO,BLVD, ,90035,2/25/16,3/1/16,3/24/16,N,2,129B173   199,ILUSE,Central,,3,34.05294,-118.37499
279,367949,2120,5382, ,E,POPLAR,BLVD, ,90032,2/25/16,2/26/16,3/24/16,N,2,144A237   102,ILUSE,East Los Angeles,,1,34.08985,-118.16408
280,367899,3131,19031, ,W,SUPERIOR,ST, ,91324,2/25/16,3/3/16,3/24/16,Y,2,201B121   426,ILUSE,North Valley,714089,5,34.24652,-118.54829
281,367950,1111,8021, ,S,VERMONT,AVE, ,90044,2/25/16,3/1/16,3/24/16,N,2,099B197  1545,ILUSE,South Los Angeles,,3,33.96645,-118.29212
282,368056,2121,545, ,S,BROADWAY, , ,90013,2/26/16,2/29/16,3/25/16,N,2,129A211   125,ILUSE,Central,,1,34.04714,-118.25188
283,368004,1133,4648,1/2,W,MASCOT,ST, ,90019,2/26/16,3/8/16,3/25/16,N,2,126B181   988,ILUSE,South Los Angeles,,7,34.04063,-118.34119
284,368028,2141,4514, ,W,SUNSET,BLVD, ,90027,2/26/16,3/2/16,3/25/16,N,2,147B197   698,ILUSE,Central,,3,34.09789,-118.28781
285,368063,2102,14634, ,W,ADDISON,ST, ,91403,2/27/16,3/2/16,3/25/16,Y,2,171A149   340,ILUSE,South Valley,713599,2,34.16110,-118.45226
286,368067,3123,13751, ,N,ALGRANTI,AVE, ,91342,2/27/16,2/29/16,3/25/16,Y,2,228B161   358,ILUSE,North Valley,713201,0,34.32209,-118.40870
287,368061,1102,3109, ,S,STANFORD,AVE, ,90292,2/27/16,2/29/16,3/25/16,N,2,108B149  1650,ILUSE,West Los Angeles,,0,33.98826,-118.44783
288,368081,2121,545, ,S,BROADWAY, , ,90013,2/28/16,2/29/16,3/25/16,N,2,129A211   125,ILUSE,Central,,0,34.04714,-118.25188
289,368099,1111,807, ,E,108TH,ST, ,90002,2/29/16,3/3/16,3/28/16,N,2,090B209  1440,ILUSE,South Los Angeles,,3,33.93857,-118.26052
290,368097,1111,845, ,E,108TH,ST, ,90002,2/29/16,3/3/16,3/28/16,N,2,090B209  1458,ILUSE,South Los Angeles,,3,33.93856,-118.25922
291,368096,1111,847, ,E,108TH,ST, ,90002,2/29/16,3/3/16,3/28/16,N,2,090B209  1460,ILUSE,South Los Angeles,,3,33.93856,-118.25913
292,368090,1122,1249, ,E,51ST,ST, ,90011,2/29/16,4/4/16,3/28/16,N,2,111A211   337,ILUSE,South Los Angeles,,25,33.99723,-118.25305
293,368140,3114,17555, ,W,CHATSWORTH,ST, ,91344,2/29/16,3/4/16,3/28/16,N,2,207B129   398,ILUSE,North Valley,,4,34.26508,-118.51723
294,368104,2102,14252, ,W,HORTENSE,ST, ,91423,2/29/16,3/1/16,3/28/16,Y,2,168B153   639,ILUSE,South Valley,713405,1,34.15466,-118.44388
295,368141,3121,13973, ,W,LOUVRE,ST, ,91331,2/29/16,3/1/16,3/28/16,Y,2,207B153   833,ILUSE,North Valley,713373,1,34.26119,-118.43816
296,368174,2123,4401, ,N,MAYCREST,AVE, ,90032,2/29/16,3/2/16,3/28/16,Y,2,147A237   293,ILUSE,East Los Angeles,719693,2,34.09631,-118.16148
297,368089,2121,931, ,E,PICO,BLVD, ,90021,2/29/16,3/9/16,3/3/16,Y,3,123A211   217,ILUSE,Central,714228,7,34.03079,-118.24913
298,368161,2120,5397, ,E,POPLAR,BLVD, ,90032,2/29/16,3/2/16,3/28/16,N,2,144A237    92,ILUSE,East Los Angeles,,2,34.08978,-118.16342
299,368124,3102,10959, ,W,TUXFORD,ST, ,91352,2/29/16,3/4/16,3/28/16,N,2,198B173    98,ILUSE,North Valley,,4,34.23582,-118.36984
300,368144,2111,9602, ,W,VENICE,BLVD, ,90232,2/29/16,3/1/16,3/28/16,N,2,120B165   909,ILUSE,West Los Angeles,,1,34.02462,-118.39599
301,368189,1124,155, ,W,FLORENCE,AVE, ,90003,3/1/16,4/14/16,3/29/16,Y,2,102B201   817,ILUSE,South Los Angeles,716777,32,33.97485,-118.27595
302,368187,2111,7220, ,W,MELROSE,AVE, ,90036,3/1/16,3/2/16,3/29/16,Y,2,141B181   630,ILUSE,Central,713600,1,34.08323,-118.34696
303,368218,3111,21310, ,W,NORDHOFF,ST, ,91311,3/1/16,3/2/16,3/29/16,N,2,195B105    17,ILUSE,North Valley,,1,34.23523,-118.59566
304,368193,1142,1631, ,S,PACIFIC,AVE, ,90731,3/1/16,3/5/16,3/29/16,Y,3,012B197   543,ILUSE,Harbor,713834,4,33.72911,-118.28813
305,368207,2120,1639, ,N,PERRIS,ST, ,90033,3/1/16,3/19/16,3/29/16,Y,2,133-5A229  41,ILUSE,East Los Angeles,714753,14,34.06116,-118.19356
306,368226,3124,9046, ,N,SUNLAND,BLVD, ,91352,3/1/16,3/4/16,3/29/16,Y,3,195B177   131,ILUSE,North Valley,713890,3,34.23377,-118.36692
307,368222,3131,18621, ,W,WILLARD,ST, ,91335,3/1/16,3/3/16,3/29/16,N,2,192B121   962,ILUSE,South Valley,,2,34.21846,-118.53919
308,368297,2123,5915, ,E,BURWOOD,AVE, ,90042,3/2/16,3/3/16,3/30/16,Y,2,157-5A229  77,ILUSE,East Los Angeles,714019,1,34.12706,-118.18973
309,368272,1140,854, ,W,EL SEGUNDO,BLVD, ,90247,3/2/16,3/14/16,3/30/16,N,2,081B197   341,ILUSE,Harbor,,8,33.91626,-118.29099
